0 0 91752 # virt_mem_0
1 0 124412 # virt_mem_after_nodes
2 0 0.08 # build_time_nodes
3 0 76.05 # build_edge_time 
4 0 2167164 # virt_mem_after_edges
5 0 2167332 # virt_mem_after_presim
6 0 116.54 # presim_time
7 0 2167332 # virt_mem_after_sim
8 0 1486.44 # sim_time
