0 0 91752 # virt_mem_0
1 0 158244 # virt_mem_after_nodes
2 0 0.13 # build_time_nodes
3 0 22.56 # build_edge_time 
4 0 3233792 # virt_mem_after_edges
5 0 3233948 # virt_mem_after_presim
6 0 4.8 # presim_time
7 0 3233948 # virt_mem_after_sim
8 0 65.98 # sim_time
