0 0 91752 # virt_mem_0
1 0 139208 # virt_mem_after_nodes
2 0 0.11 # build_time_nodes
3 0 20.18 # build_edge_time 
4 0 2630648 # virt_mem_after_edges
5 0 2630808 # virt_mem_after_presim
6 0 12.49 # presim_time
7 0 2630808 # virt_mem_after_sim
8 0 165.38 # sim_time
