0 0 91752 # virt_mem_0
1 0 130488 # virt_mem_after_nodes
2 0 0.1 # build_time_nodes
3 0 25.43 # build_edge_time 
4 0 2274064 # virt_mem_after_edges
5 0 2274224 # virt_mem_after_presim
6 0 29.93 # presim_time
7 0 2274224 # virt_mem_after_sim
8 0 404.2 # sim_time
