0 0 91752 # virt_mem_0
1 0 223492 # virt_mem_after_nodes
2 0 0.21 # build_time_nodes
3 0 24.94 # build_edge_time 
4 0 7325656 # virt_mem_after_edges
5 0 7325796 # virt_mem_after_presim
6 0 3.98 # presim_time
7 0 7325796 # virt_mem_after_sim
8 0 40.17 # sim_time
